AREA,PERIMETER,WCOLGEN02_,WCOLGEN021,DPTO,NOMBRE_DPT,MPIO,NOMBRE_MPI,NOMBRE_CAB,CLASEMUN,MPIOS,ZONA,OF_REG,REG_ZONAS,HECTARES,DESEMPLEO
1650947779,323322.5405,726,684,11,SANTAFE DE BOGOTA D.C,1,SANTAFE DE BOGOTA D.C.,SANTAFE DE BOGOTA,CM,11001,ZONA01,DABOG,DABOGZONA01,165094.778,10.96
1696132628,303574.921,201,658,68,SANTANDER,575,PUERTO WILCHES,PUERTO WILCHES,CM,68575,ZONA02,DANGA,DANGAZONA02,169613.263,0
1079354069,242562.5483,225,659,68,SANTANDER,615,RIONEGRO,RIONEGRO,CM,68615,ZONA01,DANGA,DANGAZONA01,107935.407,0
1168029586,171511.7455,228,660,68,SANTANDER,655,SABANA DE TORRES,SABANA DE TORRES,CM,68655,ZONA02,DANGA,DANGAZONA02,116802.959,0
165719386.6,68003.68165,231,674,68,SANTANDER,780,SURATA,SURATA,CM,68780,ZONA01,DANGA,DANGAZONA01,16571.939,0
388163360.4,80827.93666,233,627,68,SANTANDER,255,EL PLAYON,EL PLAYON,CM,68255,ZONA01,DANGA,DANGAZONA01,38816.336,0
121983125.6,56829.04174,237,612,68,SANTANDER,132,CALIFORNIA,CALIFORNIA,CM,68132,ZONA01,DANGA,DANGAZONA01,12198.313,0
158642372.3,63961.67941,240,678,68,SANTANDER,867,VETAS,VETAS,CM,68867,ZONA01,DANGA,DANGAZONA01,15864.237,0
282165041,78558.05374,242,647,68,SANTANDER,444,MATANZA,MATANZA,CM,68444,ZONA01,DANGA,DANGAZONA01,28216.504,0
533112000.4,114871.8163,248,643,68,SANTANDER,406,LEBRIJA,LEBRIJA,CM,68406,ZONA01,DANGA,DANGAZONA01,53311.2,0
106940098.4,52946.90222,251,617,68,SANTANDER,169,CHARTA,CHARTA,CM,68169,ZONA01,DANGA,DANGAZONA01,10694.01,0
660972434.6,189383.9532,256,634,68,SANTANDER,307,GIRON,GIRON,CM,68307,ZONA01,DANGA,DANGAZONA01,66097.243,0
307016627,74624.98681,258,675,68,SANTANDER,820,TONA,TONA,CM,68820,ZONA01,DANGA,DANGAZONA01,30701.663,0
169528641,54362.12726,261,604,68,SANTANDER,1,BUCARAMANGA,BUCARAMANGA,CM,68001,ZONA01,DANGA,DANGAZONA01,16952.864,8.1
1256651586,192874.1819,262,609,68,SANTANDER,81,BARRANCABERMEJA,BARRANCABERMEJA,CM,68081,ZONA02,DANGA,DANGAZONA02,125665.159,0
1039520795,158622.9262,267,667,68,SANTANDER,689,SAN VICENTE DE CHUCURI,SAN VICENTE DE CHUCURI,CM,68689,ZONA01,DANGA,DANGAZONA01,103952.08,0
98978899.1,44502.90771,268,631,68,SANTANDER,276,FLORIDABLANCA,FLORIDABLANCA,CM,68276,ZONA01,DANGA,DANGAZONA01,9897.89,0
403492923.6,103710.4903,269,1039,68,SANTANDER,92,BETULIA,BETULIA,CM,68092,ZONA02,DANGA,DANGAZONA02,40349.292,0
448483145,107192.7019,270,654,68,SANTANDER,547,PIEDECUESTA,PIEDECUESTA,CM,68547,ZONA01,DANGA,DANGAZONA01,44848.315,0
207304923.6,63965.76942,273,668,68,SANTANDER,705,SANTA BARBARA,SANTA BARBARA,CM,68705,ZONA06,DANGA,DANGAZONA06,20730.492,0
255305798.6,78291.12698,277,635,68,SANTANDER,318,GUACA,GUACA,CM,68318,ZONA06,DANGA,DANGAZONA06,25530.58,0
402659813.8,87812.80976,283,615,68,SANTANDER,162,CERRITO,CERRITO,CM,68162,ZONA06,DANGA,DANGAZONA06,40265.981,0
395902420.4,113140.0656,284,680,68,SANTANDER,895,ZAPATOCA,ZAPATOCA,CM,68895,ZONA01,DANGA,DANGAZONA01,39590.242,0
966637960,225634.5722,289,670,68,SANTANDER,745,SIMACOTA,SIMACOTA,CM,68745,ZONA04,DANGA,DANGAZONA04,96663.796,0
261590480.6,77786.0009,290,661,68,SANTANDER,669,SAN ANDRES,SAN ANDRES,CM,68669,ZONA06,DANGA,DANGAZONA06,26159.048,0
319035803.1,102035.8391,294,621,68,SANTANDER,207,CONCEPCION,CONCEPCION,CM,68207,ZONA06,DANGA,DANGAZONA06,31903.58,0
285274211.4,65733.42846,295,645,68,SANTANDER,418,LOS SANTOS,LOS SANTOS,CM,68418,ZONA06,DANGA,DANGAZONA06,28527.421,0
963012804.2,138140.0084,297,625,68,SANTANDER,235,EL CARMEN DE CHUCURI,EL CARMEN DE CHUCURI,CM,68235,ZONA02,DANGA,DANGAZONA02,96301.28,0
797793647.8,149550.1841,299,609,68,SANTANDER,573,PUERTO PARRA,PUERTO PARRA,CM,68573,ZONA02,DANGA,DANGAZONA02,79779.365,0
153889769.6,58632.44245,305,607,68,SANTANDER,51,ARATOCA,ARATOCA,CM,68051,ZONA03,DANGA,DANGAZONA03,15388.977,0
134851223.1,49074.97292,307,1040,68,SANTANDER,160,CEPITA,CEPITA,CM,68160,ZONA03,DANGA,DANGAZONA03,13485.122,0
187425223.8,69946.62361,311,632,68,SANTANDER,296,GALAN,GALAN,CM,68296,ZONA02,DANGA,DANGAZONA02,18742.522,0
55889197.76,30104.28293,312,1041,68,SANTANDER,432,MALAGA,MALAGA,CM,68432,ZONA06,DANGA,DANGAZONA06,5588.92,0
2821482888,244085.8777,313,620,68,SANTANDER,190,CIMITARRA,CIMITARRA,CM,68190,ZONA02,DANGA,DANGAZONA02,282148.289,0
99385358.7,47190.13958,314,679,68,SANTANDER,872,VILLANUEVA,VILLANUEVA,CM,68872,ZONA03,DANGA,DANGAZONA03,9938.536,0
237021666.2,60751.58962,316,614,68,SANTANDER,152,CARCASI,CARCASI,CM,68152,ZONA06,DANGA,DANGAZONA06,23702.167,0
40714789.26,27569.82817,318,640,68,SANTANDER,370,JORDAN,JORDAN,CM,68370,ZONA06,DANGA,DANGAZONA06,4071.479,0
92499130.82,44723.14669,321,608,68,SANTANDER,79,BARICHARA,BARICHARA,CM,68079,ZONA03,DANGA,DANGAZONA03,9249.913,0
103229925.6,43684.92628,322,628,68,SANTANDER,266,ENCISO,ENCISO,CM,68266,ZONA06,DANGA,DANGAZONA06,10322.993,0
183599870.1,57638.81005,323,649,68,SANTANDER,468,MOLAGAVITA,MOLAGAVITA,CM,68468,ZONA06,DANGA,DANGAZONA06,18359.987,0
79187507.03,39772.693,326,665,68,SANTANDER,684,SAN JOSE DE MIRANDA,SAN JOSE DE MIRANDA,CM,68684,ZONA06,DANGA,DANGAZONA06,7918.751,0
202833289.3,69838.66975,328,624,68,SANTANDER,229,CURITI,CURITI,CM,68229,ZONA03,DANGA,DANGAZONA03,20283.329,0
104610313.8,43702.06675,332,611,68,SANTANDER,121,CABRERA,CABRERA,CM,68121,ZONA03,DANGA,DANGAZONA03,10461.031,0
151857715.2,69881.28915,333,663,68,SANTANDER,679,SAN GIL,SAN GIL,CM,68679,ZONA04,DANGA,DANGAZONA04,15185.772,0
502363800.5,102733.5071,335,648,68,SANTANDER,464,MOGOTES,MOGOTES,CM,68464,ZONA03,DANGA,DANGAZONA03,50236.38,0
164301948.1,56113.44809,336,681,68,SANTANDER,344,HATO,HATO,CM,68344,ZONA04,DANGA,DANGAZONA04,16430.195,0
69479040.74,37305.42524,338,666,68,SANTANDER,686,SAN MIGUEL,SAN MIGUEL,CM,68686,ZONA06,DANGA,DANGAZONA06,6947.904,0
127062500,50269.7275,340,613,68,SANTANDER,147,CAPITANEJO,CAPITANEJO,CM,68147,ZONA06,DANGA,DANGAZONA06,12706.25,0
111993877.2,52656.40494,342,646,68,SANTANDER,425,MACARAVITA,MACARAVITA,CM,68425,ZONA06,DANGA,DANGAZONA06,11199.388,0
41766707.7,28846.63632,346,655,68,SANTANDER,549,PINCHOTE,PINCHOTE,CM,68549,ZONA03,DANGA,DANGAZONA03,4176.671,0
17901716.97,21539.03574,347,652,68,SANTANDER,522,PALMAR,PALMAR,CM,68522,ZONA04,DANGA,DANGAZONA04,1790.172,0
141467203.9,52153.73392,348,664,68,SANTANDER,682,SAN JOAQUIN,SAN JOAQUIN,CM,68682,ZONA03,DANGA,DANGAZONA03,14146.72,0
374300397.7,111038.5323,349,651,68,SANTANDER,502,ONZAGA,ONZAGA,CM,68502,ZONA03,DANGA,DANGAZONA03,37430.04,0
361163452.9,175491.6234,351,677,68,SANTANDER,861,VELEZ,VELEZ,CM,68861,ZONA05,DANGA,DANGAZONA05,36116.345,0
573149388.4,144921.6075,352,644,68,SANTANDER,385,LANDAZURI,LANDAZURI,CM,68385,ZONA02,DANGA,DANGAZONA02,57314.939,0
119004698.9,44953.84655,353,671,68,SANTANDER,755,SOCORRO,SOCORRO,CM,68755,ZONA04,DANGA,DANGAZONA04,11900.47,0
408315939.9,82104.59654,359,669,68,SANTANDER,720,SANTA HELENA DEL OPON,SANTA HELENA DEL OPON,CM,68720,ZONA05,DANGA,DANGAZONA05,40831.594,0
63052511.73,39025.16806,360,991,68,SANTANDER,533,PARAMO,PARAMO,CM,68533,ZONA03,DANGA,DANGAZONA03,6305.251,0
82133496.01,35488.45723,362,676,68,SANTANDER,855,VALLE DE SAN JOSE,VALLE DE SAN JOSE,CM,68855,ZONA03,DANGA,DANGAZONA03,8213.35,0
200093275.9,64492.38031,364,618,68,SANTANDER,176,CHIMA,CHIMA,CM,68176,ZONA04,DANGA,DANGAZONA04,20009.328,0
88147809.5,37299.61865,374,653,68,SANTANDER,524,PALMAS DEL SOCORRO,PALMAS DEL SOCORRO,CM,68524,ZONA04,DANGA,DANGAZONA04,8814.781,0
54834525.61,31087.21007,379,1043,68,SANTANDER,209,CONFINES,CONFINES,CM,68209,ZONA04,DANGA,DANGAZONA04,5483.453,0
51497470.2,30653.19221,380,1042,68,SANTANDER,498,OCAMONTE,OCAMONTE,CM,68498,ZONA03,DANGA,DANGAZONA03,5149.747,0
551096488.8,96847.34616,383,623,68,SANTANDER,217,COROMORO,COROMORO,CM,68217,ZONA03,DANGA,DANGAZONA03,55109.649,0
98290991.03,48087.3299,384,622,68,SANTANDER,211,CONTRATACION,CONTRATACION,CM,68211,ZONA04,DANGA,DANGAZONA04,9829.099,0
378036583.8,93258.62024,385,642,68,SANTANDER,397,LA PAZ,LA PAZ,CM,68397,ZONA05,DANGA,DANGAZONA05,37803.658,0
509588934.4,127699.226,386,616,68,SANTANDER,167,CHARALA,CHARALA,CM,68167,ZONA03,DANGA,DANGAZONA03,50958.893,0
68673079.1,35042.00947,388,637,68,SANTANDER,322,GUAPOTA,GUAPOTA,CM,68322,ZONA04,DANGA,DANGAZONA04,6867.308,0
240554519.2,73121.6157,392,650,68,SANTANDER,500,OIBA,OIBA,CM,68500,ZONA04,DANGA,DANGAZONA04,24055.452,0
119273770.9,50857.93531,395,626,68,SANTANDER,245,EL GUACAMAYO,EL GUACAMAYO,CM,68245,ZONA04,DANGA,DANGAZONA04,11927.377,0
161119492.1,54300.49671,397,636,68,SANTANDER,320,GUADALUPE,GUADALUPE,CM,68320,ZONA04,DANGA,DANGAZONA04,16111.949,0
1637851320,300175.3978,403,610,68,SANTANDER,101,BOLIVAR,BOLIVAR,CM,68101,ZONA05,DANGA,DANGAZONA05,163785.132,0
45990853.33,28898.63369,413,605,68,SANTANDER,13,AGUADA,AGUADA,CM,68013,ZONA05,DANGA,DANGAZONA05,4599.085,0
431744092.2,88852.52746,418,629,68,SANTANDER,264,ENCINO,ENCINO,CM,68264,ZONA03,DANGA,DANGAZONA03,43174.409,0
359185462.7,87315.25194,420,672,68,SANTANDER,770,SUAITA,SUAITA,CM,68770,ZONA04,DANGA,DANGAZONA04,35918.546,0
357800636.5,95526.89823,422,1023,68,SANTANDER,250,EL PENON,EL PENON,CM,68250,ZONA05,DANGA,DANGAZONA05,35780.064,0
45584622.12,33478.90269,427,662,68,SANTANDER,673,SAN BENITO,SAN BENITO,CM,68673,ZONA05,DANGA,DANGAZONA05,4558.462,0
97286057.93,38887.60842,434,619,68,SANTANDER,179,CHIPATA,CHIPATA,CM,68179,ZONA05,DANGA,DANGAZONA05,9728.606,0
372327630.6,121205.2174,437,673,68,SANTANDER,773,SUCRE,SUCRE,CM,68773,ZONA05,DANGA,DANGAZONA05,37232.763,0
35166799.61,25240.44267,443,1044,68,SANTANDER,327,GUEPSA,GUEPSA,CM,68327,ZONA05,DANGA,DANGAZONA05,3516.68,0
435167218.7,101703.8198,454,633,68,SANTANDER,298,GAMBITA,GAMBITA,CM,68298,ZONA04,DANGA,DANGAZONA04,43516.722,0
33382801.04,28944.75638,457,992,68,SANTANDER,77,BARBOSA,BARBOSA,CM,68077,ZONA04,DANGA,DANGAZONA04,3338.28,0
359026937.1,97338.56909,458,641,68,SANTANDER,377,LA BELLEZA,LA BELLEZA,CM,68377,ZONA05,DANGA,DANGAZONA05,35902.694,0
72591030.03,36999.14848,460,638,68,SANTANDER,324,GUAVATA,GUAVATA,CM,68324,ZONA05,DANGA,DANGAZONA05,7259.103,0
257028201.1,71735.56412,475,656,68,SANTANDER,572,PUENTE NACIONAL,PUENTE NACIONAL,CM,68572,ZONA05,DANGA,DANGAZONA05,25702.82,0
135343213.2,53128.74048,478,639,68,SANTANDER,368,JESUS MARIA,JESUS MARIA,CM,68368,ZONA05,DANGA,DANGAZONA05,13534.321,0
157628293.4,63300.74125,483,630,68,SANTANDER,271,FLORIAN,FLORIAN,CM,68271,ZONA05,DANGA,DANGAZONA05,15762.829,0
190570428.5,72345.67703,484,606,68,SANTANDER,20,ALBANIA,ALBANIA,CM,68020,ZONA05,DANGA,DANGAZONA05,19057.043,0
1028653792,178277.2977,75,458,70,SUCRE,713,SAN ONOFRE,SAN ONOFRE,CM,70713,ZONA03,DABAR,DABARZONA03,102865.379,0
495502552.9,107264.3288,89,452,70,SUCRE,508,OVEJAS,OVEJAS,CM,70508,ZONA02,DABAR,DABARZONA02,49550.255,0
96229046.59,52798.60221,91,445,70,SUCRE,230,CHALAN,CHALAN,CM,70230,ZONA02,DABAR,DABARZONA02,9622.905,0
265335605.7,75731.28104,93,463,70,SUCRE,823,TOLUVIEJO,TOLUVIEJO,CM,70823,ZONA02,DABAR,DABARZONA02,26533.561,0
136290770.4,60795.26348,94,443,70,SUCRE,204,COLOSO,RICAURTE (COLOSO),CM,70204,ZONA02,DABAR,DABARZONA02,13629.077,0
220696034.1,67584.54591,97,459,70,SUCRE,717,SAN PEDRO,SAN PEDRO,CM,70717,ZONA02,DABAR,DABARZONA02,22069.603,0
229208039.5,68538.86464,99,449,70,SUCRE,418,LOS PALMITOS,LOS PALMITOS,CM,70418,ZONA02,DABAR,DABARZONA02,22920.804,0
170026873.7,58242.31102,100,451,70,SUCRE,473,MORROA,MORROA,CM,70473,ZONA02,DABAR,DABARZONA02,17002.687,0
115179547.6,57553.89503,104,441,70,SUCRE,110,BUENAVISTA,BUENAVISTA,CM,70110,ZONA02,DABAR,DABARZONA02,11517.955,0
303430379,87521.06885,107,440,70,SUCRE,1,SINCELEJO,SINCELEJO,CM,70001,ZONA02,DABAR,DABARZONA02,30343.038,0
374719068.2,115081.5141,109,460,70,SUCRE,742,SINCE,SINCE,CM,70742,ZONA02,DABAR,DABARZONA02,37471.907,0
239995048.2,66069.8356,110,453,70,SUCRE,523,PALMITO,PALMITO,CM,70523,ZONA02,DABAR,DABARZONA02,23999.505,0
248465594,62990.79954,111,456,70,SUCRE,702,SAN JUAN DE BETULIA,SAN JUAN DE BETULIA,CM,70702,ZONA02,DABAR,DABARZONA02,24846.559,0
254762486.7,98534.99073,114,444,70,SUCRE,215,COROZAL,COROZAL,CM,70215,ZONA02,DABAR,DABARZONA02,25476.249,0
235550140.9,82425.02464,126,454,70,SUCRE,670,SAMPUES,SAMPUES,CM,70670,ZONA02,DABAR,DABARZONA02,23555.014,0
273083570.7,75277.17705,129,446,70,SUCRE,235,GALERAS,NUEVA GRANADA,CM,70235,ZONA02,DABAR,DABARZONA02,27308.357,0
1501904366,245302.8194,135,455,70,SUCRE,678,SAN BENITO ABAD,SAN BENITO ABAD,CM,70678,ZONA02,DABAR,DABARZONA02,150190.437,0
1023295548,150330.0997,140,461,70,SUCRE,771,SUCRE,SUCRE,CM,70771,ZONA04,DABAR,DABARZONA04,102329.555,0
451388423,105995.8019,150,442,70,SUCRE,124,CAIMITO,CAIMITO,CM,70124,ZONA02,DABAR,DABARZONA02,45138.842,0
235571244.7,65223.28216,153,448,70,SUCRE,400,LA UNION,LA UNION,CM,70400,ZONA02,DABAR,DABARZONA02,23557.124,0
789085273,132476.593,162,450,70,SUCRE,429,MAJAGUAL,MAJAGUAL,CM,70429,ZONA04,DABAR,DABARZONA04,78908.527,0
1120016516,154962.7399,163,457,70,SUCRE,708,SAN MARCOS,SAN MARCOS,CM,70708,ZONA02,DABAR,DABARZONA02,112001.652,0
370770346.7,102000.8814,172,447,70,SUCRE,265,GUARANDA,GUARANDA,CM,70265,ZONA04,DABAR,DABARZONA04,37077.035,0
245807152,107147.5297,1087,444,70,SUCRE,233,EL ROBLE,EL ROBLE,CM,70233,ZONA02,DABAR,DABARZONA02,24580.715,0
367637952.5,96131.32663,1108,462,70,SUCRE,820,TOLU,TOLU,CM,70820,ZONA02,DABAR,DABARZONA02,36763.795,0
31183733.16,28743.33461,1109,462,70,SUCRE,221,COVENAS,COVENAS,CM,70221,ZONA02,DABAR,DABARZONA02,3118.373,0
302291797.2,79545.81319,612,201,73,TOLIMA,443,MARIQUITA,MARIQUITA,CM,73443,ZONA04,DALES,DALESZONA04,30229.18,0
291910120.8,85933.66963,613,1032,73,TOLIMA,349,HONDA,HONDA,CM,73349,ZONA04,DALES,DALESZONA04,29191.012,0
229116816.6,74456.50757,616,196,73,TOLIMA,283,FRESNO,FRESNO,CM,73283,ZONA01,DALES,DALESZONA01,22911.682,0
162243810.5,74058.73746,641,194,73,TOLIMA,270,FALAN,FALAN,CM,73270,ZONA04,DALES,DALESZONA04,16224.381,0
308912448.9,81034.99825,644,198,73,TOLIMA,347,HERVEO,HERVEO,CM,73347,ZONA01,DALES,DALESZONA01,30891.245,0
94988614.79,38841.46862,649,1062,73,TOLIMA,520,PALOCABILDO,PALOCABILDO,CM,73520,ZONA04,DALES,DALESZONA04,9498.861,0
456783521.3,110582.1456,655,183,73,TOLIMA,55,ARMERO,GUAYABAL,CM,73055,ZONA05,DALES,DALESZONA05,45678.352,0
194166909.8,91307.28653,657,187,73,TOLIMA,152,CASABIANCA,CASABIANCA,CM,73152,ZONA04,DALES,DALESZONA04,19416.691,0
266333744,88960.39021,676,220,73,TOLIMA,870,VILLAHERMOSA,VILLAHERMOSA,CM,73870,ZONA06,DALES,DALESZONA06,26633.374,0
350323891.4,76679.15065,700,200,73,TOLIMA,411,LIBANO,LIBANO,CM,73411,ZONA06,DALES,DALESZONA06,35032.389,0
308548878,76412.45863,701,199,73,TOLIMA,408,LERIDA,LERIDA,CM,73408,ZONA05,DALES,DALESZONA05,30854.888,0
228348508.5,74241.11771,706,181,73,TOLIMA,30,AMBALEMA,AMBALEMA,CM,73030,ZONA05,DALES,DALESZONA05,22834.851,0
282294239.1,75204.45689,712,219,73,TOLIMA,461,MURILLO,MURILLO,CM,73461,ZONA06,DALES,DALESZONA06,28229.424,0
266569801.8,77084.84929,733,218,73,TOLIMA,861,VENADILLO,VENADILLO,CM,73861,ZONA05,DALES,DALESZONA05,26656.98,0
276489967.4,109850.4507,735,215,73,TOLIMA,686,SANTA ISABEL,SANTA ISABEL,CM,73686,ZONA05,DALES,DALESZONA05,27648.997,0
539869434.9,113264.4031,747,182,73,TOLIMA,43,ANZOATEGUI,ANZOATEGUI,CM,73043,ZONA05,DALES,DALESZONA05,53986.943,0
345205518.9,79690.17817,753,180,73,TOLIMA,26,ALVARADO,ALVARADO,CM,73026,ZONA06,DALES,DALESZONA06,34520.552,0
1159510711,204066.1821,759,178,73,TOLIMA,1,IBAGUE,IBAGUE,CM,73001,ZONA04,DALES,DALESZONA04,115951.071,14.17
281282650.4,96916.91092,767,205,73,TOLIMA,547,PIEDRAS,PIEDRAS,CM,73547,ZONA06,DALES,DALESZONA06,28128.265,0
480887200.2,94934.303,773,185,73,TOLIMA,124,CAJAMARCA,CAJAMARCA,CM,73124,ZONA06,DALES,DALESZONA06,48088.72,0
443353172.9,99534.59105,789,189,73,TOLIMA,200,COELLO,COELLO,CM,73200,ZONA05,DALES,DALESZONA05,44335.317,0
934274747.3,145754.5747,808,211,73,TOLIMA,624,ROVIRA,ROVIRA,CM,73624,ZONA06,DALES,DALESZONA06,93427.475,0
671896477.3,119635.5579,817,210,73,TOLIMA,622,RONCESVALLES,RONCESVALLES,CM,73622,ZONA06,DALES,DALESZONA06,67189.648,0
428853069.2,135306.1847,818,214,73,TOLIMA,678,SAN LUIS,SAN LUIS,CM,73678,ZONA06,DALES,DALESZONA06,42885.307,0
91945291.21,43967.00509,822,195,73,TOLIMA,275,FLANDES,FLANDES,CM,73275,ZONA05,DALES,DALESZONA05,9194.529,0
190662194.9,62351.93663,824,217,73,TOLIMA,854,VALLE DE SAN JUAN,VALLE DE SAN JUAN,CM,73854,ZONA06,DALES,DALESZONA06,19066.219,0
166355405.6,69144.01608,826,202,73,TOLIMA,449,MELGAR,MELGAR,CM,73449,ZONA05,DALES,DALESZONA05,16635.541,0
229507351.1,80586.63531,827,993,73,TOLIMA,352,ICONONZO,ICONONZO,CM,73352,ZONA05,DALES,DALESZONA05,22950.735,0
145508331.7,85086.81475,829,216,73,TOLIMA,770,SUAREZ,SUAREZ,CM,73770,ZONA05,DALES,DALESZONA05,14550.833,0
174714382.7,62086.33326,832,186,73,TOLIMA,148,CARMEN DE APICALA,CARMEN DE APICALA,CM,73148,ZONA05,DALES,DALESZONA05,17471.438,0
225611237.7,71268.0631,834,193,73,TOLIMA,268,ESPINAL,ESPINAL,CM,73268,ZONA05,DALES,DALESZONA05,22561.124,0
528703779.5,100514.6259,835,197,73,TOLIMA,319,GUAMO,GUAMO,CM,73319,ZONA06,DALES,DALESZONA06,52870.378,0
525494405.6,111145.8359,841,191,73,TOLIMA,226,CUNDAY,CUNDAY,CM,73226,ZONA05,DALES,DALESZONA05,52549.441,0
925592122.9,133852.8771,843,204,73,TOLIMA,504,ORTEGA,ORTEGA,CM,73504,ZONA06,DALES,DALESZONA06,92559.212,0
366454670.1,85584.23852,845,213,73,TOLIMA,675,SAN ANTONIO,SAN ANTONIO,CM,73675,ZONA06,DALES,DALESZONA06,36645.467,0
2198797487,225273.8298,851,188,73,TOLIMA,168,CHAPARRAL,CHAPARRAL,CM,73168,ZONA04,DALES,DALESZONA04,219879.749,0
434107005.2,117430.1855,852,208,73,TOLIMA,585,PURIFICACION,PURIFICACION,CM,73585,ZONA04,DALES,DALESZONA04,43410.701,0
544558561.7,120941.1098,855,221,73,TOLIMA,873,VILLARRICA,VILLARRICA,CM,73873,ZONA05,DALES,DALESZONA05,54455.856,0
121347825.9,53412.8039,856,212,73,TOLIMA,671,SALDANA,SALDANA,CM,73671,ZONA06,DALES,DALESZONA06,12134.783,0
610031486.9,130523.2691,857,190,73,TOLIMA,217,COYAIMA,COYAIMA,CM,73217,ZONA04,DALES,DALESZONA04,61003.149,0
348301877.5,88159.42133,864,207,73,TOLIMA,563,PRADO,PRADO,CM,73563,ZONA04,DALES,DALESZONA04,34830.188,0
649053698,153357.9304,869,192,73,TOLIMA,236,DOLORES,DOLORES,CM,73236,ZONA04,DALES,DALESZONA04,64905.37,0
1635324062,218613.5338,872,209,73,TOLIMA,616,RIOBLANCO,RIOBLANCO,CM,73616,ZONA04,DALES,DALESZONA04,163532.406,0
952209912.2,147940.6063,875,203,73,TOLIMA,483,NATAGAIMA,NATAGAIMA,CM,73483,ZONA06,DALES,DALESZONA06,95220.991,0
1174304581,220346.5836,880,184,73,TOLIMA,67,ATACO,ATACO,CM,73067,ZONA04,DALES,DALESZONA04,117430.458,0
492656977.2,96180.36641,885,179,73,TOLIMA,24,ALPUJARRA,ALPUJARRA,CM,73024,ZONA04,DALES,DALESZONA04,49265.698,0
1385574775,178972.8825,893,206,73,TOLIMA,555,PLANADAS,PLANADAS,CM,73555,ZONA04,DALES,DALESZONA04,138557.478,0
271211924,67594.28317,691,1033,76,VALLE DEL CAUCA,243,EL AGUILA,EL AGUILA,CM,76243,ZONA01,DACLI,DACLIZONA01,27121.192,0
318042013.7,89732.49229,719,168,76,VALLE DEL CAUCA,41,ANSERMANUEVO,ANSERMANUEVO,CM,76041,ZONA01,DACLI,DACLIZONA01,31804.201,0
145380638.5,59388.68069,722,138,76,VALLE DEL CAUCA,246,EL CAIRO,EL CAIRO,CM,76246,ZONA01,DACLI,DACLIZONA01,14538.064,0
355348517.9,85298.24986,728,136,76,VALLE DEL CAUCA,147,CARTAGO,CARTAGO,CM,76147,ZONA01,DACLI,DACLIZONA01,35534.852,0
194123567.5,60162.03372,731,167,76,VALLE DEL CAUCA,54,ARGELIA,ARGELIA,CM,76054,ZONA01,DACLI,DACLIZONA01,19412.357,0
65907718.03,40420.55769,743,160,76,VALLE DEL CAUCA,845,ULLOA,ULLOA,CM,76845,ZONA01,DACLI,DACLIZONA01,6590.772,0
449049540.7,96909.24417,748,161,76,VALLE DEL CAUCA,863,VERSALLES,VERSALLES,CM,76863,ZONA01,DACLI,DACLIZONA01,44904.954,0
192312612.7,65032.99671,752,157,76,VALLE DEL CAUCA,823,TORO,TORO,CM,76823,ZONA01,DACLI,DACLIZONA01,19231.261,0
90561747.58,42038.60831,755,130,76,VALLE DEL CAUCA,20,ALCALA,ALCALA,CM,76020,ZONA01,DACLI,DACLIZONA01,9056.175,0
149716622.3,54566.31687,769,148,76,VALLE DEL CAUCA,497,OBANDO,OBANDO,CM,76497,ZONA01,DACLI,DACLIZONA01,14971.662,0
124101019.2,53935.8628,774,146,76,VALLE DEL CAUCA,400,LA UNION,LA UNION,CM,76400,ZONA01,DACLI,DACLIZONA01,12410.102,0
328335538.4,101213.0629,777,140,76,VALLE DEL CAUCA,250,EL DOVIO,EL DOVIO,CM,76250,ZONA01,DACLI,DACLIZONA01,32833.554,0
310057073.4,76021.66853,778,147,76,VALLE DEL CAUCA,403,LA VICTORIA,LA VICTORIA,CM,76403,ZONA01,DACLI,DACLIZONA01,31005.707,0
275300400,80086.39614,785,153,76,VALLE DEL CAUCA,622,ROLDANILLO,ROLDANILLO,CM,76622,ZONA01,DACLI,DACLIZONA01,27530.04,0
354846888.5,87592.6126,790,165,76,VALLE DEL CAUCA,895,ZARZAL,ZARZAL,CM,76895,ZONA01,DACLI,DACLIZONA01,35484.689,0
921227370.7,170978.0992,792,156,76,VALLE DEL CAUCA,736,SEVILLA,SEVILLA,CM,76736,ZONA01,DACLI,DACLIZONA01,92122.737,0
697012800.9,120337.8155,797,154,76,VALLE DEL CAUCA,100,BOLIVAR,BOLIVAR,CM,76100,ZONA01,DACLI,DACLIZONA01,69701.28,0
131699667.3,52375.14317,799,134,76,VALLE DEL CAUCA,122,CAICEDONIA,CAICEDONIA,CM,76122,ZONA01,DACLI,DACLIZONA01,13169.967,0
371984196.2,88990.87197,816,133,76,VALLE DEL CAUCA,113,BUGALAGRANDE,BUGALAGRANDE,CM,76113,ZONA02,DACLI,DACLIZONA02,37198.42,0
241652998.8,73685.84424,825,158,76,VALLE DEL CAUCA,828,TRUJILLO,TRUJILLO,CM,76828,ZONA02,DACLI,DACLIZONA02,24165.3,0
6911191357,562007.1026,830,131,76,VALLE DEL CAUCA,109,BUENAVENTURA,BUENAVENTURA,CM,76109,ZONA03,DACLI,DACLIZONA03,691119.136,0
217330255.6,88987.21271,833,1034,76,VALLE DEL CAUCA,36,ANDALUCIA,ANDALUCIA,CM,76036,ZONA02,DACLI,DACLIZONA02,21733.026,0
